country_code,administrative_code,name_zh,source_name,name_source
NP,20604,卡塔哈里亚,Katahariya,phonetic_translation
NP,20605,布林达班,Brindaban,phonetic_translation
NP,20606,加迪迈,Gadhimai,phonetic_translation
NP,20607,马达夫·纳兰,Madhav Narayan,phonetic_translation
NP,20608,迦鲁达,Garuda,phonetic_translation
NP,20609,德瓦希·贡纳希,Dewahi Gonahi,phonetic_translation
NP,20610,莫拉普尔,Maulapur,phonetic_translation
NP,20611,布德迈,Boudhimai,phonetic_translation
NP,20612,帕霍拉,Paroha,phonetic_translation
NP,20613,拉杰普尔,Rajpur,phonetic_translation
NP,20616,拉杰维,Rajdevi,phonetic_translation
NP,20617,戈尔,Gaur,phonetic_translation
NP,20618,伊沙纳特,Ishanath,phonetic_translation
NP,20701,尼雅加德,Nijagadh,phonetic_translation
NP,20702,科拉比,Kolhabi,phonetic_translation
NP,20703,吉特普尔西马拉,Jitpur Simara,phonetic_translation
NP,20708,卡莱亚,Kalaiya,phonetic_translation
NP,20712,西鲁姆加德,Simroungadh,phonetic_translation
NP,20713,帕查拉乌塔,Pacharauta,phonetic_translation
NP,20714,马哈加迪米,Mahagadhimai,phonetic_translation
NP,20806,帕萨加迪,Parsagadhi,phonetic_translation
NP,20807,比尔古尼,Birgunj,phonetic_translation
NP,20808,巴胡达马伊,Bahudarmai,phonetic_translation
NP,20809,波克哈里亚,Pokhariya,phonetic_translation
NP,30105,吉里,Jiri,phonetic_translation
NP,30109,比姆什沃尔,Bhimeshwor,phonetic_translation
NP,30205,梅拉姆奇,Melamchi,phonetic_translation
NP,30207,乔塔拉桑加乔克瓦迪,Choutara Sangachowkgadhi,phonetic_translation
NP,30209,巴哈拉比塞,Bahrabise,phonetic_translation
NP,30406,尼尔克汉塔,Nilkhantha,phonetic_translation
NP,30413,邓尼本什,Dhunibenshi,phonetic_translation
NP,30504,比杜尔,Bidur,phonetic_translation
NP,30508,贝尔科加迪,Belkotgadhi,phonetic_translation
NP,30601,尚克哈鲁普,Shankharapur,phonetic_translation
NP,30602,迦格西沃拉,Kageshwori Manahara,phonetic_translation
NP,30603,戈卡内什沃,Gokarneshwor,phonetic_translation
NP,30604,布达讷克汗塔,Budhanilkhantha,phonetic_translation
NP,30605,托赫卡,Tokha,phonetic_translation
NP,30606,塔拉克什沃,Tarakeshwor,phonetic_translation
NP,30607,纳加尔朱恩,Nagarjun,phonetic_translation
NP,30608,加德满都,Kathmandu,phonetic_translation
NP,30609,基特,Kirtipur,phonetic_translation
NP,30610,昌德拉吉里,Chandragiri,phonetic_translation
NP,30611,达希金卡利,Dakshinkali,phonetic_translation
NP,30701,昌扬那瑞安,Changunarayan,phonetic_translation
NP,30702,巴克塔普尔,Bhaktapur,phonetic_translation
NP,30703,马德雅普特米,Madhyapur Thimi,phonetic_translation
NP,30704,苏里比纳亚克,Suryabinayak,phonetic_translation
NP,30801,玛哈拉克希米,Mahalaxmi,phonetic_translation
NP,30802,拉利特普尔,Lalitpur,phonetic_translation
NP,30803,戈达瓦里,Godawari,phonetic_translation
NP,30903,曼达恩德普尔,Mandan Deupur,phonetic_translation
NP,30904,巴内帕,Banepa,phonetic_translation
NP,30905,楚里克尔,Dhulikhel,phonetic_translation
NP,30906,潘乔卡赫,Panchkhal,phonetic_translation
NP,30908,纳摩佛陀,Namobuddha,phonetic_translation
NP,30909,帕纳提,Panauti,phonetic_translation
NP,31004,拉梅查普,Ramechhap,phonetic_translation
NP,31005,曼塔利,Manthali,phonetic_translation
NP,31101,杜杜赫利,Dudhouli,phonetic_translation
NP,31105,卡马拉梅,Kamalamai,phonetic_translation
NP,31202,塔哈,Thaha,phonetic_translation
NP,31206,赫塔杜,Hetauda,phonetic_translation
NP,31301,拉普提,Rapti,phonetic_translation
NP,31302,卡利卡,Kalika,phonetic_translation
NP,31304,巴瑞巴德,Bharatpur,phonetic_translation
NP,31305,拉特那加尔,Ratnanagar,phonetic_translation
NP,31306,凯拉哈尼,Khairahani,phonetic_translation
NP,31307,马迪,Madi,phonetic_translation
NP,40108,普朗塔尔,Palungtar,phonetic_translation
NP,40109,廓尔喀,Gorkha,phonetic_translation
NP,40406,本尼,Beni,phonetic_translation
NP,40504,博卡拉,Pokhara,phonetic_translation
NP,40604,中部尼泊尔,Madhya Nepal,phonetic_translation
NP,40605,本西哈尔,Bensishahar,phonetic_translation
NP,40606,桑德巴扎尔,Sundarbazar,phonetic_translation
NP,40607,瑞纳斯,Rainas,phonetic_translation
NP,40701,班都,Bhanu,phonetic_translation
NP,40702,比亚斯,Byas,phonetic_translation
NP,40704,珠拉甘吉,Shuklagandaki,phonetic_translation
NP,40705,比马德,Bhimad,phonetic_translation
NP,40801,盖达科特,Gaidakot,phonetic_translation
NP,40805,德夫楚利,Devchuli,phonetic_translation
NP,40806,卡瓦索蒂,Kawasoti,phonetic_translation
NP,40807,中央点,Madhya Bindu,phonetic_translation
NP,40901,普塔利巴扎尔,Putalibazar,phonetic_translation
NP,40905,比里科特,Bhirkot,phonetic_translation
NP,40908,查帕科特,Chapakot,phonetic_translation
NP,40909,瓦林,Walling,phonetic_translation
NP,40910,加朗扬,Galyang,phonetic_translation
NP,41003,库什马,Kushma,phonetic_translation
NP,41004,法莱巴斯,Phalebas,phonetic_translation
NP,41101,巴格,Baglung,phonetic_translation
NP,41105,多尔帕坦,Dhorpatan,phonetic_translation
NP,41108,加尔科特,Galkot,phonetic_translation
NP,41110,杰米努尼,Jaimuni,phonetic_translation
NP,50207,罗尔帕,Rolpa,phonetic_translation
NP,50304,楚坦,Pyuthan,phonetic_translation
NP,50305,索尔加杜里,Sworgadwari,phonetic_translation
NP,50404,穆希科特,Musikot,phonetic_translation
NP,50409,雷斯朗加,Resunga,phonetic_translation
NP,50503,布米卡斯坦,Bhumikasthan,phonetic_translation
NP,50504,桑迪赫卡,Sandhikharka,phonetic_translation
NP,50506,希塔甘加,Shitaganga,phonetic_translation
NP,50601,兰普尔,Rampur,phonetic_translation
NP,50605,坦森,Tansen,phonetic_translation
NP,50701,巴达加特,Bardaghat,phonetic_translation
NP,50702,苏纳瓦尔,Sunawal,phonetic_translation
NP,50703,拉姆格拉姆,Ramgram,phonetic_translation
NP,50801,德夫达哈,Devdaha,phonetic_translation
NP,50802,巴特韦尔,Butwal,phonetic_translation
NP,50803,塞纳马因,Sainamaina,phonetic_translation
NP,50808,提洛塔马,Tilottama,phonetic_translation
NP,50811,悉达多纳加,Siddharthanagar,phonetic_translation
NP,50813,蓝毗尼文化,Lumbini Sanskritik,phonetic_translation
NP,50901,班加加,Banganga,phonetic_translation
NP,50902,佛陀大地,Buddhabhumi,phonetic_translation
NP,50903,什瓦拉杰,Shivaraj,phonetic_translation
NP,50905,克里希那加,Krishnanagar,phonetic_translation
NP,50906,王加甘吉,Maharajganj,phonetic_translation
NP,50907,迦毗罗卫,Kapilbastu,phonetic_translation
NP,51002,戈哈伊,Ghorahi,phonetic_translation
NP,51003,图尔西普尔,Tulsipur,phonetic_translation
NP,51007,拉马希,Lamahi,phonetic_translation
NP,51102,科霍尔普尔,Kohalpur,phonetic_translation
NP,51106,内帕尔甘杰,Nepalganj,phonetic_translation
NP,51201,班斯加迪,Bansgadhi,phonetic_translation
NP,51202,巴尔巴迪亚,Barbardiya,phonetic_translation
NP,51203,塔库尔巴巴,Thakurbaba,phonetic_translation
NP,51205,拉贾帕尔,Rajapur,phonetic_translation
NP,51206,马杜万,Madhuwan,phonetic_translation
NP,51207,古拉里亚,Gulariya,phonetic_translation
NP,60105,特里普拉,Tripurasundari,phonetic_translation
NP,60106,图利比赫里,Thulibheri,phonetic_translation
NP,60202,查扬纳特拉拉,Chhayanath Rara,phonetic_translation
NP,60404,昌丹纳特,Chandannath,phonetic_translation
NP,60503,拉索克特,Raskot,phonetic_translation
NP,60506,汗达查克拉,Khandachakra,phonetic_translation
NP,60507,提拉古普哈,Tilagupha,phonetic_translation
NP,60605,阿特比斯,Aathbis,phonetic_translation
NP,60606,昌达姆纳·宾德拉辛尼,Chamunda Bindrasaini,phonetic_translation
NP,60607,杜卢,Dullu,phonetic_translation
NP,60608,纳瑞扬,Narayan,phonetic_translation
NP,60704,赫达加德,Chhedagad,phonetic_translation
NP,60706,贝瑞马利卡,Bheri Malika,phonetic_translation
NP,60707,纳尔加德,Nalgad,phonetic_translation
NP,60801,阿塔比萨科特,Aathabisakot,phonetic_translation
NP,60804,穆希科特,Musikot,phonetic_translation
NP,60806,乔拉哈里,Chaurjahari,phonetic_translation
NP,60903,班加德库宾德,Banagad Kupinde,phonetic_translation
NP,60905,巴加乔,Bagachour,phonetic_translation
NP,60907,沙拉达,Sharada,phonetic_translation
NP,61003,莱卡贝希,Lekabeshi,phonetic_translation
NP,61004,古尔布霍特,Gurbhakot,phonetic_translation
NP,61005,贝里甘加,Bheriganga,phonetic_translation
NP,61006,比瑞德拉纳加尔,Birendranagar,phonetic_translation
NP,61008,潘查普,Panchapuri,phonetic_translation
NP,70103,布迪南达,Budhinanda,phonetic_translation
NP,70106,巴迪马利卡,Badimalika,phonetic_translation
NP,70108,布迪甘加,Budhiganga,phonetic_translation
NP,70109,特里布尼,Tribeni,phonetic_translation
NP,70202,布努尔,Bungal,phonetic_translation
NP,70206,贾伊普里,Jayaprithbi,phonetic_translation
NP,70303,马哈凯拉,Mahakali,phonetic_translation
NP,70307,希克哈拉,Shailyashikhar,phonetic_translation
NP,70403,普查万迪,Puchaundi,phonetic_translation
NP,70405,达萨拉什兰,Dasharathchand,phonetic_translation
NP,70408,梅卢利,Melauli,phonetic_translation
NP,70409,帕坦,Patan,phonetic_translation
NP,70502,阿马格达希,Amargadhi,phonetic_translation
NP,70505,帕拉什鲁姆,Parashuram,phonetic_translation
NP,70604,希克哈拉,Shikhar,phonetic_translation
NP,70605,迪雅普-西尔加迪,Dipayal Silgadhi,phonetic_translation
NP,70701,潘查德巴尔-比纳亚克,Panchdebal Binayak,phonetic_translation
NP,70704,桑夫贝加尔,Sanphebagar,phonetic_translation
NP,70706,芒加森,Mangalsen,phonetic_translation
NP,70708,卡马尔巴扎尔,Kamal bazar,phonetic_translation
NP,70803,戈达瓦里,Godawari,phonetic_translation
NP,70804,古里加加,Gauriganga,phonetic_translation
NP,70805,戈达戈迪,Ghodaghodi,phonetic_translation
NP,70807,拉姆基楚哈,Lamki Chuha,phonetic_translation
NP,70810,提卡普尔,Tikapur,phonetic_translation
NP,70811,布哈尼,Bhajani,phonetic_translation
NP,70813,达迪,Dhangadhi,phonetic_translation
NP,70901,克里什纳普尔,Krishnapur,phonetic_translation
NP,70902,苏克拉帕塔纳,Shuklaphanta,phonetic_translation
NP,70903,贝德科特,Bedkot,phonetic_translation
NP,70904,比姆达塔,Bhimdatta,phonetic_translation
NP,70905,多达拉查达尼,Dodhara Chadani,phonetic_translation
NP,70907,普纳巴斯,Punarbas,phonetic_translation
NP,70908,贝卢里,Belouri,phonetic_translation
BD,PIROJPUR-PIROJPUR-POURASHAVA,皮罗吉普,Pirojpur,phonetic_translation
BD,PIROJPUR-MATHBARIA-POURASHAVA,马塔巴里亚,Mathbaria,phonetic_translation
BD,PIROJPUR-SHORUPKATHI-POURASHAVA,肖鲁帕基蒂,Shorupkathi,phonetic_translation
BD,JHALOKATHI-JHALAKATHI-POURASHAVA,贾拉卡提,Jhalakathi,phonetic_translation
BD,BARGUNA-BARGUNA-POURASHAVA,巴格努纳,Barguna,phonetic_translation
BD,BARGUNA-AMTALI-POURASHAVA,阿姆塔利,Amtali,phonetic_translation
BD,PATUAKHALI-PATUAKHALI-POURASHAVA,帕图阿哈利,Patuakhali,phonetic_translation
BD,PATUAKHALI-GALACHIPA-POURASHAVA,加拉奇帕乌帕齐拉,Galachipa,reference
BD,PATUAKHALI-KALAPARA-POURASHAVA,卡拉帕拉,Kalapara,phonetic_translation
BD,BHOLA-BHOLA-POURASHAVA,波拉县,Bhola,reference
BD,BHOLA-LALMOHAN-POURASHAVA,拉姆霍恩,Lalmohan,phonetic_translation
BD,BHOLA-CHARFESSION-POURASHAVA,查尔费森,Charfession,phonetic_translation
BD,BHOLA-BORHANUDDIN-POURASHAVA,博拉罕丁,Borhanuddin,phonetic_translation
BD,BARISHAL-GOURNADI-POURASHAVA,古伦迪,Gournadi,phonetic_translation
BD,BARISHAL-MULADI-POURASHAVA,穆拉迪乌帕齐拉,Muladi,reference
BD,BARISHAL-BAKERGANJ-POURASHAVA,巴克尔甘杰,Bakerganj,phonetic_translation
BD,PATUAKHALI-BAUPHAL-POURASHAVA,巴普法尔,Bauphal,phonetic_translation
BD,BARISHAL-MEHENDIGANJ-POURASHAVA,梅亨迪甘杰,Mehendiganj,phonetic_translation
BD,BARISHAL-BANARIPARA-POURASHAVA,班阿里帕拉,Banaripara,phonetic_translation
BD,JHALOKATHI-NALCHITY-POURASHAVA,纳尔奇蒂乌帕齐拉,Nalchity,reference
BD,BARGUNA-PATHARGHATA-POURASHAVA,皮塔尔加塔乌帕齐拉,Patharghata,reference
BD,BHOLA-DOULATKHAN-POURASHAVA,杜拉特汗,Doulatkhan,phonetic_translation
BD,PATUAKHALI-KUAKATA-POURASHAVA,库阿卡塔,Kuakata,phonetic_translation
BD,BARGUNA-BETAGI-POURASHAVA,贝塔吉,Betagi,phonetic_translation
BD,BARISHAL-WAZIRPUR-POURASHAVA,瓦兹尔普尔,Wazirpur,phonetic_translation
BD,PIROJPUR-BHANDARIA-POURASHAVA,邦达尔亚,Bhandaria,phonetic_translation
BD,CHATTOGRAM-PATIYA-POURASHAVA,帕蒂亚,Patiya,phonetic_translation
BD,CHATTOGRAM-BARIYARHAT-POURASHAVA,巴里亚哈特,Bariyarhat,phonetic_translation
BD,CHATTOGRAM-SITAKUNDA-POURASHAVA,西塔库纳,Sitakunda,phonetic_translation
BD,CHATTOGRAM-SATKANIA-POURASHAVA,萨特卡尼亚,Satkania,phonetic_translation
BD,CHATTOGRAM-BANSHKHALI-POURASHAVA,班敍卡里乌帕齐拉,Banshkhali,reference
BD,COX-S-BAZAR-COX-S-BAZAR-POURASHAVA,科克斯巴扎尔,Cox’s Bazar,reference
BD,COX-S-BAZAR-CHAKARIA-POURASHAVA,查卡里亚,Chakaria,phonetic_translation
BD,RANGAMATI-RANGAMATI-POURASHAVA,兰加马蒂,Rangamati,reference
BD,BANDARBAN-BANDARBAN-POURASHAVA,邦达班,Bandarban,phonetic_translation
BD,KHAGRCHHARI-KHAGRACHHARI-POURASHAVA,卡格拉查里,Khagrachhari,phonetic_translation
BD,CHATTOGRAM-CHANDANAISH-POURASHAVA,昌达内什,Chandanaish,phonetic_translation
BD,CHATTOGRAM-RAOZAN-POURASHAVA,罗赞,Raozan,phonetic_translation
BD,CHATTOGRAM-HATHAZARI-POURASHAVA,哈塔扎里,Hathazari,phonetic_translation
BD,CUMILLA-LAKSAM-POURASHAVA,拉克萨姆,Laksam,phonetic_translation
BD,CUMILLA-CHAUDDAGRAM-POURASHAVA,恰乌达格拉姆乌帕齐拉,Chauddagram,reference
BD,CHANDPUR-CHANDPUR-POURASHAVA,钱德普尔,Chandpur,phonetic_translation
BD,CHANDPUR-HAJIGANJ-POURASHAVA,哈吉冈日,Hajiganj,phonetic_translation
BD,CHANDPUR-SHAHRASTI-POURASHAVA,沙赫拉斯蒂乌帕齐拉,Shahrasti,reference
BD,CHANDPUR-KACHUA-POURASHAVA,卡丘亚,Kachua,phonetic_translation
BD,NOAKHALI-NOAKHALI-POURASHAVA,诺阿卡利县,Noakhali,reference
BD,NOAKHALI-CHOUMUHONI-POURASHAVA,乔穆霍尼,Choumuhoni,phonetic_translation
BD,NOAKHALI-CHATKHIL-POURASHAVA,查特基尔,Chatkhil,phonetic_translation
BD,NOAKHALI-BASHURHAT-POURASHAVA,巴舒尔哈特,Bashurhat,phonetic_translation
BD,NOAKHALI-SONAIMURI-POURASHAVA,孙仪鲁,Sonaimuri,phonetic_translation
BD,LAXMIPUR-LAKSHMIPUR-POURASHAVA,拉克什米布尔,Lakshmipur,phonetic_translation
BD,LAXMIPUR-RAMGONJ-POURASHAVA,朗贡杰,Ramgonj,phonetic_translation
BD,LAXMIPUR-RAIPUR-POURASHAVA,拉萨普尔·拉伊普尔,Raipur,phonetic_translation
BD,FENI-FENI-POURASHAVA,芬尼,Feni,phonetic_translation
BD,FENI-DAGANBHUIYAN-POURASHAVA,达甘布彦,Daganbhuiyan,phonetic_translation
BD,BRAHMANBARIA-BRAHMANBARIA-POURASHAVA,婆罗门巴里亚县,Brahmanbaria,reference
BD,BRAHMANBARIA-NOBINAGAR-POURASHAVA,诺宾加尔,Nobinagar,phonetic_translation
BD,BRAHMANBARIA-AKHAURA-POURASHAVA,阿克乌拉,Akhaura,phonetic_translation
BD,FENI-SONAGAZI-POURASHAVA,松加吉,Sonagazi,phonetic_translation
BD,CUMILLA-NANGALKOT-POURASHAVA,囊克尔,Nangalkot,phonetic_translation
BD,CHANDPUR-MATLAB-POURASHAVA,马塔尔巴,Matlab,phonetic_translation
BD,CHANDPUR-SANGARCHAR-POURASHAVA,桑加查,Sangarchar,phonetic_translation
BD,CHATTOGRAM-MIRSHARAI-POURASHAVA,米沙赖,Mirsharai,phonetic_translation
BD,CHATTOGRAM-RANGUNIA-POURASHAVA,朗古尼亚,Rangunia,phonetic_translation
BD,CHATTOGRAM-SANDWIP-POURASHAVA,桑德威普,Sandwip,phonetic_translation
BD,COX-S-BAZAR-TEKNAF-POURASHAVA,代格纳夫,Teknaf,reference
BD,COX-S-BAZAR-MOHESHKHALI-POURASHAVA,莫赫什卡尔,Moheshkhali,phonetic_translation
BD,KHAGRCHHARI-RAMGARH-POURASHAVA,拉姆加尔,Ramgarh,phonetic_translation
BD,BANDARBAN-LAMA-POURASHAVA,拉马,Lama,phonetic_translation
BD,CHATTOGRAM-FATIKCHHARI-POURASHAVA,法蒂克查里,Fatikchhari,phonetic_translation
BD,CHATTOGRAM-BOALKHALI-POURASHAVA,博尔卡利,Boalkhali,phonetic_translation
BD,KHAGRCHHARI-MATIRANGA-POURASHAVA,马蒂朗加,Matiranga,phonetic_translation
BD,BRAHMANBARIA-KASBA-POURASHAVA,卡斯巴,Kasba,phonetic_translation
BD,NOAKHALI-KABIRHAT-POURASHAVA,卡比拉特,Kabirhat,phonetic_translation
BD,NOAKHALI-SENBUG-POURASHAVA,森布格,Senbug,phonetic_translation
BD,FENI-CHHAGALNAIYA-POURASHAVA,查加勒纳亚,Chhagalnaiya,phonetic_translation
BD,FENI-PARSHURAM-POURASHAVA,帕舒兰,Parshuram,phonetic_translation
BD,CUMILLA-DAUDKANDI-POURASHAVA,达乌坎迪,Daudkandi,phonetic_translation
BD,CUMILLA-CHANDINA-POURASHAVA,钱迪娜,Chandina,phonetic_translation
BD,CUMILLA-DEBIDWAR-POURASHAVA,德比沃,Debidwar,phonetic_translation
BD,CUMILLA-HOMNA-POURASHAVA,霍姆纳乌帕齐拉,Homna,reference
BD,CUMILLA-BARURA-POURASHAVA,巴鲁拉,Barura,phonetic_translation
BD,LAXMIPUR-RAMGATI-POURASHAVA,拉姆加提乌帕齐拉,Ramgati,reference
BD,CHANDPUR-FARIDGONJ-POURASHAVA,法里德贡日,Faridgonj,phonetic_translation
BD,CHATTOGRAM-NAZIRHAT-POURASHAVA,纳齐尔哈特,Nazirhat,phonetic_translation
BD,RANGAMATI-BAGHAICHARI-POURASHAVA,巴盖查里乌帕齐拉,Baghaichari,reference
BD,BRAHMANBARIA-BANCHARAMPUR-POURASHAVA,班查拉姆布尔乌帕齐拉,Bancharampur,reference
BD,CHANDPUR-NARAYANPUR-POURASHAVA,纳拉扬布尔,Narayanpur,phonetic_translation
BD,NOAKHALI-HATIA-POURASHAVA,哈蒂亚乌帕齐拉,Hatia,reference
BD,CHATTOGRAM-DOHAZARI-POURASHAVA,达赫扎里,Dohazari,phonetic_translation
BD,NARAYANGANJ-TARABO-POURASHAVA,塔拉博,Tarabo,phonetic_translation
BD,NARSINGDI-NARSINGDI-POURASHAVA,诺尔辛迪县,Narsingdi,reference
BD,NARSINGDI-MADHABDI-POURASHAVA,马哈布迪,Madhabdi,phonetic_translation
BD,NARSINGDI-GHORASAL-POURASHAVA,哥拉斯尔,Ghorasal,phonetic_translation
BD,DHAKA-SAVAR-POURASHAVA,萨瓦乌帕齐拉,Savar,reference
BD,DHAKA-DOHAR-POURASHAVA,多哈尔,Dohar,phonetic_translation
BD,TANGAIL-TANGAIL-POURASHAVA,坦盖尔市,Tangail,reference
BD,GAZIPUR-KALIAKAIR-POURASHAVA,卡尔亚克尔,Kaliakair,phonetic_translation
BD,MUNSHIGANJ-MUNSHIGANJ-POURASHAVA,蒙希甘杰,Munshiganj,phonetic_translation
BD,MUNSHIGANJ-MIRKADIM-POURASHAVA,米拉基德姆,Mirkadim,phonetic_translation
BD,MANIKGANJ-MANIKGANJ-POURASHAVA,曼尼克甘杰,Manikganj,phonetic_translation
BD,TANGAIL-GOPALPUR-POURASHAVA,戈帕尔普尔,Gopalpur,phonetic_translation
BD,TANGAIL-GHATAIL-POURASHAVA,古塔伊尔,Ghatail,phonetic_translation
BD,TANGAIL-MADHUPUR-POURASHAVA,马杜普尔,Madhupur,phonetic_translation
BD,TANGAIL-SAKHIPUR-POURASHAVA,萨基普尔,Sakhipur,phonetic_translation
BD,DHAKA-DHAMRAI-POURASHAVA,达姆,Dhamrai,phonetic_translation
BD,GAZIPUR-SREEPUR-POURASHAVA,斯里布尔乌帕齐拉,Sreepur,reference
BD,FARIDPUR-FARIDPUR-POURASHAVA,法里德普尔,Faridpur,phonetic_translation
BD,FARIDPUR-BHANGA-POURASHAVA,邦加,Bhanga,phonetic_translation
BD,FARIDPUR-BOALMARI-POURASHAVA,博尔马里乌帕齐拉,Boalmari,reference
BD,RAJBARI-RAJBARI-POURASHAVA,拉贾巴里,Rajbari,phonetic_translation
BD,MADARIPUR-MADARIPUR-POURASHAVA,马达里普尔,Madaripur,phonetic_translation
BD,MADARIPUR-SHIBCHAR-POURASHAVA,希布恰尔乌帕齐拉,Shibchar,reference
BD,SHARIATPUR-SHARIATPUR-POURASHAVA,沙里亚德布尔县,Shariatpur,reference
BD,GOPALGANJ-GOPALGANJ-POURASHAVA,戈尔普朗杰,Gopalganj,phonetic_translation
BD,GOPALGANJ-TUNGIPARA-POURASHAVA,图尼普拉,Tungipara,phonetic_translation
BD,SHARIATPUR-DAMUDYA-POURASHAVA,达穆德亚乌帕齐拉,Damudya,reference
BD,RAJBARI-PANGSHA-POURASHAVA,庞沙乌帕齐拉,Pangsha,reference
BD,RAJBARI-GOALANDA-POURASHAVA,瓜伦多加特,Goalanda,reference
BD,MADARIPUR-KALKINI-POURASHAVA,卡利基尼,Kalkini,phonetic_translation
BD,GOPALGANJ-KOTALIPARA-POURASHAVA,哥塔里帕拉乌帕齐拉,Kotalipara,reference
BD,KISHOREGANJ-KISHOREGANJ-POURASHAVA,基肖雷甘杰,Kishoreganj,phonetic_translation
BD,KISHOREGANJ-BHAIRAB-POURASHAVA,贝拉布,Bhairab,phonetic_translation
BD,TANGAIL-BHUAPUR-POURASHAVA,布亚布尔乌帕齐拉,Bhuapur,reference
BD,TANGAIL-MIRZAPUR-POURASHAVA,米拉普尔,Mirzapur,phonetic_translation
BD,TANGAIL-DHANBARI-POURASHAVA,丹巴里,Dhanbari,phonetic_translation
BD,TANGAIL-KALIHATI-POURASHAVA,卡里哈蒂乌帕齐拉,Kalihati,reference
BD,NARAYANGANJ-SONARGAON-POURASHAVA,桑纳冈,Sonargaon,phonetic_translation
BD,GAZIPUR-KALIGANJ-POURASHAVA,卡利甘杰,Kaliganj,phonetic_translation
